10ul aunr-dna2-200ul h2o,,20uL-2M NaCl,,10uL BP 2,,20uL BP2,,10uL 2M NaCl,,20uL 2M NaCl,,20uL 2M NaCl,,30uL 2M NaCl,,10uL BP2,,30mins - rt,,50 p1,,50 p2,,50 p3,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
1016,0.0310599699487248,1016,0.0224992401422325,1016,0.0163415382656647,1016,0.0172620823845321,1016,0.0149566806513842,1016,0.0182224815001575,1016,0.0138639916757213,1016,0.015119800178962,1016,0.0194444911197334,1016,0.0946997369199678,1016,0.0193854526553871,1016,0.0371111688816209,1016,0.0231880519666447
1015,0.0299192915642824,1015,0.0221460906723421,1015,0.0162743470704858,1015,0.01689359826296,1015,0.0143868998678561,1015,0.0175822220992927,1015,0.0130649084983278,1015,0.015009867982755,1015,0.0189943665321727,1015,0.0945954756600784,1015,0.0188953454632042,1015,0.0362103077432528,1015,0.0228209735001275
1014,0.0306675671399377,1014,0.0235333325606442,1014,0.0171194010676242,1014,0.0173745530362468,1014,0.0154497101810785,1014,0.0183640945232404,1014,0.0132626799568996,1014,0.0158011049676559,1014,0.0198825087886367,1014,0.0955720823851755,1014,0.0203326330029735,1014,0.0370490310483951,1014,0.023908179775966
1013,0.0309334751894051,1013,0.0232469542408639,1013,0.0175045973318169,1013,0.0181878750049034,1013,0.0147768297973661,1013,0.0182597095063011,1013,0.0134797932525601,1013,0.0155832040261685,1013,0.0200272394492776,1013,0.0963740448464001,1013,0.0206505386807397,1013,0.037762600392369,1013,0.0247189347962712
1012,0.0312058043501724,1012,0.0231097464316678,1012,0.0167548852117325,1012,0.0179429279926248,1012,0.0151379194186932,1012,0.0186645101708413,1012,0.0141634222452773,1012,0.0155246076234833,1012,0.0194670962328437,1012,0.0962296094081132,1012,0.0212580964796293,1012,0.0381033636128757,1012,0.0247647534719508
1011,0.0315508403510161,1011,0.0237855280355427,1011,0.0175253767690016,1011,0.018932550076676,1011,0.0158602488172929,1011,0.0192569005481569,1011,0.0143194217969947,1011,0.0161078652071911,1011,0.0204700786388465,1011,0.0969219789617584,1011,0.0215186300026923,1011,0.038999272242106,1011,0.0253829558606388
1010,0.0317927515745075,1010,0.0239530923766734,1010,0.0184469777860455,1010,0.0187588567041039,1010,0.0161420376856181,1010,0.0195621588729591,1010,0.0145740311085995,1010,0.0165319608273348,1010,0.021222159961304,1010,0.0976227464065839,1010,0.0225047744392143,1010,0.0396023843589983,1010,0.0263764938496979
1009,0.0304209509213563,1009,0.0231278744906334,1009,0.0171364191022791,1009,0.0183980939221938,1009,0.0155138228833801,1009,0.0195062992664467,1009,0.0136255039455177,1009,0.0157116125236155,1009,0.0196498483060998,1009,0.0973931779433147,1009,0.0217047239254742,1009,0.0394358164307615,1009,0.0260297159029975
1008,0.0310435374483855,1008,0.0235309277592354,1008,0.0178118084568326,1008,0.0185147761186754,1008,0.016014253911482,1008,0.019603997360563,1008,0.0145187023076699,1008,0.016187981339876,1008,0.0206028176336831,1008,0.0980373787026082,1008,0.0226521817192746,1008,0.0397864630564653,1008,0.0260280942970366
1007,0.0320497906381102,1007,0.0245119888834139,1007,0.0182308770952242,1007,0.0193702409264594,1007,0.0167917723699752,1007,0.0202966373568741,1007,0.0151556909458246,1007,0.0173815312171115,1007,0.0216060352433283,1007,0.099208246949766,1007,0.0239120636298381,1007,0.0403889371693153,1007,0.0279100095188902
1006,0.031388500157428,1006,0.0240369398364107,1006,0.0179160588847372,1006,0.0190489161804423,1006,0.0166453453221524,1006,0.0205049217510273,1006,0.0152974871383684,1006,0.016972056004228,1006,0.0212005505518167,1006,0.0993337950696528,1006,0.0244721123092304,1006,0.0410308827647412,1006,0.0283047073740565
1005,0.0315701036640368,1005,0.0240098552001559,1005,0.0180378734261941,1005,0.0186339215386091,1005,0.0162104981918987,1005,0.0204392540414462,1005,0.0147178868544084,1005,0.0166549746861126,1005,0.0216122383378533,1005,0.100016404347842,1005,0.0247698782296638,1005,0.041830062381056,1005,0.0286501827650706
1004,0.0315596924610107,1004,0.0242317801255301,1004,0.0178595744341183,1004,0.0190900831186266,1004,0.0166920416607588,1004,0.0208694494860738,1004,0.0155910926072567,1004,0.0173896411357479,1004,0.0214616206882207,1004,0.100710370278806,1004,0.0262178907916764,1004,0.0424844483435811,1004,0.0300701807271303
1003,0.0313184674180778,1003,0.024631613182724,1003,0.0185390348261441,1003,0.0194777900795459,1003,0.0170630201288293,1003,0.0219250925791855,1003,0.0159151043527038,1003,0.0179410395471969,1003,0.0225323651886763,1003,0.102023085763871,1003,0.0272072797589257,1003,0.0437180258326731,1003,0.030515526127515
1002,0.0317752608392905,1002,0.0250477744761203,1002,0.0188987251111578,1002,0.0199336197638834,1002,0.0172181526586065,1002,0.022060292475633,1002,0.0163245513496954,1002,0.0181020725099614,1002,0.0222085842180482,1002,0.102206734239181,1002,0.0277328821910102,1002,0.0440877060620104,1002,0.0314994849708774
1001,0.0317723643523998,1001,0.0249412224508274,1001,0.0185825039842166,1001,0.019405726766519,1001,0.0171250287932593,1001,0.0217083159960961,1001,0.0158745057570245,1001,0.0178960699942908,1001,0.0225055650588259,1001,0.102433192466432,1001,0.0284053724036448,1001,0.0451504690959051,1001,0.0316770974115714
1000,0.0317120995268978,1000,0.0249885452134816,1000,0.0189456914213242,1000,0.0192165836208409,1000,0.0171512565722167,1000,0.0216762333267732,1000,0.0158958249167353,1000,0.0177564701444235,1000,0.0225919421035483,1000,0.102651768470666,1000,0.0291300862125832,1000,0.045192721233274,1000,0.0323103002548845
999,0.0319440702688665,999,0.0256849448036961,999,0.0188814486272344,999,0.0195265248671557,999,0.0170519548152802,999,0.0227341690158475,999,0.016214394424392,999,0.0182026134715273,999,0.0226168386772605,999,0.103442549913234,999,0.03011337685385,999,0.045778987951304,999,0.0334969319650383
998,0.032704749037068,998,0.0253302940223934,998,0.0195773502460949,998,0.0203376514724383,998,0.0176873071682905,998,0.0223633857261427,998,0.0161035401087758,998,0.0182204568632569,998,0.0231550406943834,998,0.103346152169037,998,0.0309446497262263,998,0.0468004623178807,998,0.0344221581195998
997,0.0321772242941237,997,0.0251401992298973,997,0.0190029393250383,997,0.0201484817221865,997,0.0175044895292877,997,0.0224743775697359,997,0.0164537707427847,997,0.0188160529511387,997,0.0234578336156696,997,0.104575865763832,997,0.0323032174563161,997,0.0475125456669429,997,0.035000031111368
996,0.0328684197187951,996,0.0254507478252626,996,0.0194680167054937,996,0.0205049488884969,996,0.0178186857865001,996,0.0233540747228429,996,0.016607986486966,996,0.0183035017171071,996,0.0238995096077768,996,0.10510127807715,996,0.0333013290079454,996,0.048437618275441,996,0.0358987762942177
995,0.0325867311488362,995,0.0263439544614305,995,0.0196928599723687,995,0.0209513453801625,995,0.0181737578584346,995,0.024035544526003,995,0.01675251765285,995,0.0192071678574831,995,0.0243017469281762,995,0.105623167125018,995,0.0339648689659557,995,0.0504106368862461,995,0.0377128769130878
994,0.0324169186943843,994,0.0261793419755258,994,0.0198532161852293,994,0.0205753220508187,994,0.0182969947036312,994,0.0236517855103714,994,0.0168453463898543,994,0.0190296864446456,994,0.0240630411750062,994,0.105836187492825,994,0.0350758237324853,994,0.0506303023900743,994,0.0380337090012892
993,0.0326637782096821,993,0.0257868722813908,993,0.0194510694923473,993,0.0204927643351717,993,0.0174415374228057,993,0.0235951787897073,993,0.0166448880671626,993,0.01882083766672,993,0.0239838664806745,993,0.105833313945072,993,0.0358407193439162,993,0.0514304584048969,993,0.0385679473956481
992,0.0328795603885641,992,0.0261839610540851,992,0.020122316337289,992,0.020811411896374,992,0.0184608067061831,992,0.0241621529964403,992,0.0172550791875177,992,0.0190791283289392,992,0.0244187940674383,992,0.106904912308868,992,0.0370086067598271,992,0.0524891347286812,992,0.0397735551496612
991,0.0322809101841455,991,0.0259286382110839,991,0.0202570103331419,991,0.0209350464589041,991,0.0183744911975123,991,0.0247870616821398,991,0.016699412394196,991,0.0191429134283337,991,0.0243571589984345,991,0.106877795431885,991,0.0377294225382436,991,0.0528033886457449,991,0.0405137550956857
990,0.0330267613309436,990,0.0261535255303538,990,0.0206541763362726,990,0.021669376269752,990,0.0190722310105275,990,0.0250827948353917,990,0.018045968626347,990,0.0196600320436986,990,0.0251076426290383,990,0.108169530421369,990,0.0396600955541869,990,0.0546300249527019,990,0.0413922735715238
989,0.0330453639763199,989,0.0267250905328934,989,0.0201585958115358,989,0.0214114445401555,989,0.0187179103317403,989,0.0252300373875778,989,0.0176103375469987,989,0.0200928991082963,989,0.0257682758052153,989,0.108599013857047,989,0.0405341589783132,989,0.0558976674422607,989,0.0432284578298033
988,0.0327821520266281,988,0.0263161205035778,988,0.0201728047424482,988,0.0212679374064618,988,0.0185250413306217,988,0.0249581385125009,988,0.0183090368053077,988,0.0200502273334896,988,0.0251827431676152,988,0.108949739666593,988,0.0417766505633469,988,0.0566258395060259,988,0.0446830688744806
987,0.0334114059847683,987,0.0272534168508683,987,0.0213023552191933,987,0.0224002344894499,987,0.0189986664292081,987,0.0260221026529531,987,0.0179621906050471,987,0.0205984746815353,987,0.0257682483368586,987,0.10990758849753,987,0.0431058304060791,987,0.0579307420695837,987,0.0456012939575227
986,0.034085417957859,986,0.0281030054242424,986,0.0213529810029646,986,0.0227516267263414,986,0.0198241423170847,986,0.0264532172398486,986,0.0184509211441733,986,0.0211134714515601,986,0.0268093372633093,986,0.111118267349412,986,0.0455326112325684,986,0.0598774558327476,986,0.0479404781873938
985,0.0339155503899122,985,0.0276490630594511,985,0.0220162832163072,985,0.0227698216808233,985,0.0203100099200487,985,0.0261984784779682,985,0.019588344690724,985,0.0212334679550581,985,0.0270168025538493,985,0.1122447330069,985,0.0461692553399216,985,0.0609736017983468,985,0.0492141418631501
984,0.0332867957888307,984,0.027190303424615,984,0.0204513828253091,984,0.0217151736679674,984,0.019106448195724,984,0.0264370681645591,984,0.0184175927927519,984,0.0209894872464505,984,0.0258925054840719,984,0.111317443326333,984,0.0466177965155812,984,0.0616504006634751,984,0.04883149977509
983,0.0333371610604212,983,0.0275500625486087,983,0.0219631294632077,983,0.0223027229013843,983,0.0197449238715605,983,0.0272112207885834,983,0.0188409232343444,983,0.0215265727339451,983,0.0266850928234524,983,0.111825561677551,983,0.0480813076220747,983,0.0636239071167809,983,0.0506092732022285
982,0.033783604554183,982,0.027843157406104,982,0.0212475761773949,982,0.0224909524599174,982,0.019799242760153,982,0.0270274910914108,982,0.0193739490746139,982,0.0214316230854692,982,0.0273208398389668,982,0.112437518070044,982,0.0496616323042788,982,0.0641821293286925,982,0.0515541768422971
981,0.0337809744402712,981,0.0276223591108334,981,0.0215203708628656,981,0.0226139753623064,981,0.0201705269436091,981,0.0274639347399733,981,0.0190936536283076,981,0.0215072057809621,981,0.0274017557294839,981,0.113246504853916,981,0.0510984435551905,981,0.0656349951692055,981,0.0530202611601955
980,0.0340185043761652,980,0.0282642324064553,980,0.022298417416464,980,0.0232730627646021,980,0.0203717243445012,980,0.0277506799741632,980,0.0196624425910077,980,0.0217528383678588,980,0.0278083553215216,980,0.113976963948736,980,0.0522466887134999,980,0.0666983683411323,980,0.0537936024985321
979,0.0344840613396616,979,0.0285444296521555,979,0.0224143261521324,979,0.0232116993005075,979,0.0207534363675782,979,0.0281877961184385,979,0.0199951180878276,979,0.0220119261065243,979,0.0280514210103719,979,0.114077736803277,979,0.0533697305922945,979,0.0677996329127975,979,0.055309703776613
978,0.0340483482397568,978,0.0284338380628244,978,0.0222499155352199,978,0.0230598162780815,978,0.0203707476963053,978,0.0279505066993343,978,0.0193860481431573,978,0.0218821315154545,978,0.0277130433513015,978,0.114366485908719,978,0.0539511443867763,978,0.0685631193980495,978,0.0551812074608195
977,0.0340602191646067,977,0.0284367400066643,977,0.0223029409017561,977,0.0231584809579908,977,0.0206116936772179,977,0.0282573257921611,977,0.0194243234790388,977,0.0221411329817948,977,0.0280095062825462,977,0.113977771654208,977,0.0552554314200679,977,0.0693251567572288,977,0.0564300041036089
976,0.0350429627379209,976,0.0285595791060665,976,0.0225166884114517,976,0.0239173150931221,976,0.0209648739493726,976,0.0286165048616342,976,0.0199423466291353,976,0.0224464906540826,976,0.028492820424702,976,0.115204658730773,976,0.057205814226306,976,0.0705951930268656,976,0.0576865999195144
975,0.0352215533367826,975,0.0295256178991655,975,0.0228952157374793,975,0.0244068551835291,975,0.0212813670973474,975,0.0293854152346529,975,0.0205152341116034,975,0.0228582158144557,975,0.0292421289539254,975,0.116194143128774,975,0.0582245688057632,975,0.0717048084485114,975,0.059202522133971
974,0.0352389026831877,974,0.0287200354124348,974,0.0225541227667527,974,0.0235764026225446,974,0.0214132937478729,974,0.0288094554534311,974,0.0196575944251941,974,0.0225229863182982,974,0.0287964824591385,974,0.116825976312264,974,0.0587884263458587,974,0.0727518547753343,974,0.0600486643428173
973,0.0346265367190656,973,0.029096896989217,973,0.0229146173994005,973,0.0238831543674045,973,0.0212126190705882,973,0.0293021073690134,973,0.0198755174049889,973,0.0223510399092854,973,0.0292170988611304,973,0.117395226619551,973,0.0597546706721925,973,0.0736810876696188,973,0.0612253814392779
972,0.0357609704633744,972,0.0297370740366481,972,0.0230696162217697,972,0.0242589607252077,972,0.0220473833569104,972,0.0297550373099239,972,0.0206467381776541,972,0.0232958680418392,972,0.0295695080582923,972,0.117892647240002,972,0.060871411977139,972,0.0747501952213833,972,0.0622295408437536
971,0.0351660007883933,971,0.029273141689289,971,0.0232854348202904,971,0.0240169955312134,971,0.0219242485629909,971,0.0294293189272437,971,0.0202933553099798,971,0.0224900528197082,971,0.0296779501762898,971,0.11784751784841,971,0.0619074389254906,971,0.0752156593849037,971,0.0628440362616107
970,0.0350489398303269,970,0.029330548783202,970,0.0227756595039046,970,0.023736805118524,970,0.0214823999342017,970,0.0290870431293145,970,0.020108217508849,970,0.0226885095098863,970,0.0291840967844922,970,0.118502608517186,970,0.062630755224846,970,0.075891978452644,970,0.0628479553197547
969,0.0351098379015418,969,0.0297429231073259,969,0.0230403262395208,969,0.0238039851134227,969,0.021112003975879,969,0.0297374066831048,969,0.0200979690323759,969,0.0224110280624357,969,0.0289966250279854,969,0.119190909176187,969,0.0631472843762994,969,0.076319691746098,969,0.0635622929435395
968,0.035091567583533,968,0.029938843177614,968,0.023549237377954,968,0.0244156724009661,968,0.0215813869800567,968,0.0299985295753177,968,0.0202117461038529,968,0.0228755966541449,968,0.0292585765038397,968,0.119488737056253,968,0.0640928027469272,968,0.0774636958716903,968,0.0643823632250754
967,0.035962212033345,967,0.03028140264536,967,0.0236416717451443,967,0.0245870960550488,967,0.0211374680999829,967,0.0297532908479708,967,0.0208955784386898,967,0.0234470686391147,967,0.0302324450678926,967,0.119749798252409,967,0.065622530133722,967,0.0786326238095459,967,0.0656764575352869
966,0.0364240593425026,966,0.0299264187880445,966,0.0237123910324,966,0.0250032146717947,966,0.0218404268674815,966,0.030273853271251,966,0.0205192234325642,966,0.0230791160997143,966,0.0304235885295932,966,0.120245212724831,966,0.0658692176709965,966,0.0791008102616937,966,0.0665236739412635
965,0.0371927171317531,965,0.030813158654254,965,0.0248249937512426,965,0.0263174131478916,965,0.0228710944860585,965,0.0316219406944231,965,0.0222375184516452,965,0.0244939672858625,965,0.0310004989223171,965,0.121853586395618,965,0.0671645236240215,965,0.0811531115162325,965,0.0679711482714392
964,0.035824104957449,964,0.0299951456475538,964,0.0239291037654096,964,0.0249420997668373,964,0.0220942556396773,964,0.0306952368848712,964,0.0200980232564828,964,0.0232505044709251,964,0.0301595739979561,964,0.121356677158069,964,0.0668678489164311,964,0.0805233929657954,964,0.0670375164826423
963,0.036111418146323,963,0.0305698759264496,963,0.0240835621967433,963,0.0247242508301267,963,0.0220075962719812,963,0.0308281095538555,963,0.0205957875016432,963,0.0228403445617674,963,0.0296767860741866,963,0.121903795298382,963,0.0680593081561308,963,0.0802764633413666,963,0.067468899752503
962,0.0371474294563189,962,0.0306919030872575,962,0.0235509863968488,962,0.0252963786787114,962,0.021832233409307,962,0.031137553093528,962,0.0205809947383225,962,0.0229701256749094,962,0.0304061250847203,962,0.122384723844387,962,0.067196946002566,962,0.0805097454031958,962,0.0674458600553296
961,0.0369898899536481,961,0.0304141487424611,961,0.0245116328263727,961,0.0253419290222821,961,0.0220386413235371,961,0.0309639417674619,961,0.020778227765998,961,0.0233286441902489,961,0.0304855908192595,961,0.122681660567244,961,0.0667567462376114,961,0.0809358575779798,961,0.0674532374631278
960,0.0371091388300739,960,0.0307583894017869,960,0.0234747466431489,960,0.0249634026401834,960,0.0222999161563718,960,0.0308936995072715,960,0.0199121827741437,960,0.0232266911755957,960,0.0297554531352336,960,0.122742851119183,960,0.0663045980481269,960,0.0800142679755217,960,0.0675686013488824
959,0.0372098915886483,959,0.030531966432441,959,0.0244206835080458,959,0.0251449444142574,959,0.0214287947692529,959,0.0302451557452164,959,0.0195126348954732,959,0.022437195413445,959,0.0301202298134565,959,0.121817055784208,959,0.0658908482872466,959,0.0796424163675858,959,0.0663192841087846
958,0.0376835989128764,958,0.0307455525548778,958,0.0243260846594814,958,0.0252363198959548,958,0.0221759742145882,958,0.0305298558179345,958,0.0203057512700525,958,0.0221475071657506,958,0.029699846963863,958,0.1237672006055,958,0.0660295749503835,958,0.0800769849489156,958,0.0656790471825875
957,0.0378058342335847,957,0.0303746704444399,957,0.0236929263613922,957,0.0246104909489258,957,0.0224825013677895,957,0.0296018466384944,957,0.0204321722907183,957,0.0220669922960945,957,0.0299164906250917,957,0.124271770693785,957,0.0640901025317286,957,0.0780902607205714,957,0.0646595292544271
956,0.0379401096670336,956,0.0308344735687771,956,0.0241391379923398,956,0.0254415527482141,956,0.0224681621490018,956,0.0298922812797855,956,0.0202251702933009,956,0.0220215662705535,956,0.0303121010844818,956,0.125454726016498,956,0.0635465911181199,956,0.0772030998890806,956,0.0638956111889287
955,0.0388711801743958,955,0.030684207668815,955,0.0246698604640544,955,0.0254866791124329,955,0.0227018468262437,955,0.0305339104285611,955,0.0205818904325964,955,0.0228079326241392,955,0.0304393867500306,955,0.12577659297161,955,0.0619439791778236,955,0.0768623186233679,955,0.0628786508457025
