1-heat,,2-heat,,3-heat,,4-heat,,4-heat-3,,5-heat,,6-heat,,7-heat,,8-heat,,9-heat,,10-heat,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
820,0.0109444543221021,820,0.00854852870170555,820,0.00902764602993971,820,0.0149422394727352,820,0.0138185604334207,820,0.0100648746246292,820,0.00845560871334603,820,0.00933859690085343,820,0.0129674433981703,820,0.0116584541934795,820,0.0105340520675359
819,0.011112367462775,819,0.00934454788106129,819,0.00946194432937046,819,0.0144943459506297,819,0.0141581002038233,819,0.0101805844759512,819,0.00843037592180027,819,0.00941646861832163,819,0.0132798411172305,819,0.0123594341024899,819,0.0113518967442053
818,0.0114892666269065,818,0.00912203670804222,818,0.00873780907224481,818,0.0140563253678519,818,0.0137793864839341,818,0.00978114902379164,818,0.00803502493325193,818,0.00930775890514954,818,0.0129389601922402,818,0.0123392732148848,818,0.0111495486633511
817,0.0111531076023312,817,0.00909845694065407,817,0.00920053060593065,817,0.014152029412044,817,0.0144225427948792,817,0.00993971376972612,817,0.00837743405527603,817,0.00941215674163224,817,0.0123481417595239,817,0.0126503930572742,817,0.0108939390844948
816,0.0116285943383863,816,0.00884740652408404,816,0.00851703398978235,816,0.0147475581765132,816,0.0140297758453635,816,0.0101376036893703,816,0.00785179660148968,816,0.0103266237334692,816,0.013194762577092,816,0.0126077800714588,816,0.0111212109883903
815,0.0113718789829607,815,0.0097116032307504,815,0.00866090397211209,815,0.0146609064620586,815,0.0138409547695012,815,0.0100739087931199,815,0.00686503842405432,815,0.00926031604191687,815,0.0130741386755084,815,0.0119243053701235,815,0.0115392397529749
814,0.0112428875013157,814,0.00959982912299495,814,0.0090237608829578,814,0.0149863682931027,814,0.0140723414235746,814,0.0104860242442946,814,0.00735317440867083,814,0.0101645788031097,814,0.0130989224049782,814,0.011853537687708,814,0.0112216361444576
813,0.0114071690118817,813,0.00905500162012354,813,0.00938641863811469,813,0.0151106604351064,813,0.013987588704182,813,0.0102198061680413,813,0.00810825879510552,813,0.0100863343934287,813,0.0126775780094042,813,0.0122498788111706,813,0.0115571570507004
812,0.0115310788549686,812,0.00953483709174638,812,0.00895063674273123,812,0.0154060706717804,812,0.0143278225397404,812,0.0104898959757891,812,0.00743034858352913,812,0.0104343425863155,812,0.013171520993702,812,0.0128421632582878,812,0.0113093578325521
811,0.0115349067489443,811,0.00985465146728404,811,0.00856526697178278,811,0.0149613158624722,811,0.0145439165909362,811,0.00964341839723733,811,0.00858918744903043,811,0.00985449258691578,811,0.0130598133111435,811,0.0129376267545908,811,0.0113290458427272
810,0.0117303868509034,810,0.00957257150879438,810,0.00963222292020348,810,0.0152390633222815,810,0.0141309561326295,810,0.0106025890918761,810,0.00802334346788367,810,0.0101356693890131,810,0.0133795387187745,810,0.0128770396671795,810,0.0116870396825169
809,0.0112916367296865,809,0.00954909957504494,809,0.00980463350260483,809,0.0149743375872293,809,0.014152350332833,809,0.010584896804207,809,0.00812439985937685,809,0.010910316739078,809,0.0136142053454235,809,0.013518192462963,809,0.0116556090431076
808,0.0114437376092219,808,0.00971777109808074,808,0.00961155306962238,808,0.0153673700924112,808,0.0148983830296587,808,0.0104880661805757,808,0.00900391281724241,808,0.0100012698603756,808,0.0134168077416706,808,0.0133373346111566,808,0.0124342000160887
807,0.012170352698689,807,0.0103734143905405,807,0.0098739029021092,807,0.0152992836813147,807,0.0151367132327985,807,0.0107555367345198,807,0.00890714336505263,807,0.00991699001698406,807,0.0139423316446344,807,0.0126713946158833,807,0.0121881629394735
806,0.0123358377012134,806,0.00962388605031476,806,0.00979097157689202,806,0.0161914474618376,806,0.0153955570754987,806,0.0111664140430055,806,0.008592540645501,806,0.0104272895378514,806,0.0141283086736341,806,0.0132843250158033,806,0.0123182344490222
805,0.0113589648246342,805,0.0105987428810711,805,0.00948461782691925,805,0.0160172620525306,805,0.0141806992715667,805,0.0110163750103209,805,0.00906441128420699,805,0.0103305470623582,805,0.0140629563176054,805,0.0133973719209468,805,0.0124623571003934
804,0.0125196358951979,804,0.010211723029559,804,0.0100212960117114,804,0.0157435259797182,804,0.0149090185470699,804,0.0120206850225221,804,0.00899270738581997,804,0.0107514503556515,804,0.0142807644224246,804,0.0140223700747277,804,0.0127196114270753
803,0.0124371834617328,803,0.00989400262842576,803,0.00994257418649137,803,0.015792675678466,803,0.0151192909213117,803,0.0114997924030829,803,0.00910831693427804,803,0.0105912892867541,803,0.0144324441271042,803,0.0129568819915392,803,0.0130228416492298
802,0.0124912619665686,802,0.0105332033796143,802,0.010103926896088,802,0.0159606211797989,802,0.0159873964327516,802,0.0117876755743719,802,0.00961994263427928,802,0.0106649024530318,802,0.014236573493878,802,0.013732441186987,802,0.0127143870142619
801,0.0122613549898764,801,0.0105985306773285,801,0.0101407568823941,801,0.0162566372025728,801,0.0152322535311675,801,0.0114508337620858,801,0.00879417605947009,801,0.0108853390723481,801,0.0143486378190335,801,0.0137528004478718,801,0.013546767096722
800,0.0122616478893573,800,0.0105954272094404,800,0.0105563572415513,800,0.0159496107724168,800,0.0153170618129069,800,0.0117287911729129,800,0.00927568019217598,800,0.0113824550611875,800,0.0147625017218061,800,0.0138659159273623,800,0.0134600075022698
799,0.0130812615185902,799,0.0105876023247551,799,0.0106793612796346,799,0.0167024521856601,799,0.0156258148001406,799,0.0115211902850231,799,0.00899989574254421,799,0.0113176474122632,799,0.014926137722863,799,0.013766908212073,799,0.0129951016320162
798,0.0127077766228121,798,0.0107479743103852,798,0.0107191321682584,798,0.0166040598270029,798,0.015532629282962,798,0.0118253934462188,798,0.00944033020684167,798,0.0105957720381106,798,0.014013039518226,798,0.0139046700322582,798,0.0133462235604327
797,0.012229669758048,797,0.0106480565374461,797,0.0104465928901035,797,0.016734895887168,797,0.0154809069372494,797,0.0118806994082087,797,0.00997438435003606,797,0.0113396208779065,797,0.0147471564754033,797,0.0140217551608224,797,0.0130030767054897
796,0.0132199001098433,796,0.0109657452153972,796,0.0107925016358129,796,0.0166084705981869,796,0.0157864477737137,796,0.0122249571101264,796,0.010318326539786,796,0.0114932270531586,796,0.0146666095199065,796,0.0144138726244739,796,0.0135685865642811
795,0.0128151013081302,795,0.0109114846991402,795,0.0106378431902733,795,0.0162479303396065,795,0.0152336476529394,795,0.0119395778038537,795,0.00945768491289892,795,0.0116279562160709,795,0.0147292409837145,795,0.0139463679657739,795,0.0136963739734325
794,0.0127296606018976,794,0.0105698841238813,794,0.0106232796379249,794,0.0165137026667971,794,0.0155243393431181,794,0.0123379416172131,794,0.0101013038723232,794,0.0112126046326762,794,0.0144537996607617,794,0.0147347307045764,794,0.0138746553441915
793,0.0128809061082066,793,0.0109268277388828,793,0.0109712406653079,793,0.0170590355065531,793,0.0164122883909342,793,0.0119447662964192,793,0.0101989493272778,793,0.0113464761890321,793,0.0151107408425714,793,0.014401750731952,793,0.013861132039727
792,0.0131809935899283,792,0.0110483701370538,792,0.0112208658023024,792,0.0167165215861162,792,0.0156720259188822,792,0.0121435455369294,792,0.0094447481835884,792,0.0118269894791839,792,0.0144632467418682,792,0.0145146338980606,792,0.0142120992183064
791,0.0130283098424509,791,0.0117631261384782,791,0.0111994561498131,791,0.01663789481554,791,0.0162734602162209,791,0.0119787191931382,791,0.0101761855070836,791,0.0121005031388834,791,0.0154662068967672,791,0.0146808273282245,791,0.0136274271407662
790,0.013717105576081,790,0.0115194624666081,790,0.0114629001458912,790,0.0171978726841244,790,0.0163006579041848,790,0.0126616399585463,790,0.00997923156536654,790,0.0116495731316045,790,0.0155919512369745,790,0.0149277451918663,790,0.0139721104195521
789,0.0137996143372309,789,0.0111791365501685,789,0.0112111702333828,789,0.0172742574420071,789,0.0168256219865409,789,0.0122916844485551,789,0.0100222231707133,789,0.0118014004575004,789,0.0157060299228403,789,0.0147242869049432,789,0.0141628071316252
788,0.0141326676298621,788,0.0120653962648893,788,0.0110918394923791,788,0.0178672077677041,788,0.0167369136103491,788,0.0130000093522071,788,0.0100614835483098,788,0.0127389103131499,788,0.0160033764324765,788,0.0152901133459172,788,0.0139675392182097
787,0.0135071102838914,787,0.0114525347298125,787,0.0117679135685155,787,0.0172174254718371,787,0.0168091811834774,787,0.0128680536578968,787,0.0103697557892195,787,0.0120339116189475,787,0.0154310414830565,787,0.0146217903231656,787,0.013764209532337
786,0.0136226993010464,786,0.0119249705346223,786,0.0119532010550874,786,0.0171757085361416,786,0.0163883632366109,786,0.0135067898395466,786,0.0107439676057024,786,0.0118880687477748,786,0.0163070544457836,786,0.0151355338542739,786,0.0139284052881776
785,0.0133098147235899,785,0.0122434884950786,785,0.012225329860077,785,0.0175213070473699,785,0.0169698218484739,785,0.0133353593138022,785,0.0106811388199853,785,0.012394378306847,785,0.0163666973239844,785,0.015356535620866,785,0.014238338904792
784,0.0133798857651236,784,0.0118102314255807,784,0.0118581931019348,784,0.0184572954152203,784,0.0174002300614566,784,0.0131475335684556,784,0.0106317418247471,784,0.0125812923051663,784,0.0162561803566583,784,0.0153905953901443,784,0.0148401200182717
783,0.0140932246805308,783,0.0118570491955288,783,0.0123056649385631,783,0.0178642137586806,783,0.0169848151380533,783,0.0133427533784056,783,0.0106884347707736,783,0.0126805897803733,783,0.0158237091558219,783,0.0152555520383182,783,0.0148632099870747
782,0.0137439566096881,782,0.0120493209787316,782,0.0115994543755344,782,0.0184569712974857,782,0.0176298549971039,782,0.0130609603899553,782,0.01001623640746,782,0.0127671138188831,782,0.0164467536828672,782,0.0158403274744921,782,0.0151433070899229
781,0.0140442401875834,781,0.012618919272618,781,0.012182492335127,781,0.0186337864345885,781,0.0181168080649809,781,0.012787667810932,781,0.0112627318946624,781,0.0123727509219582,781,0.0167319634795236,781,0.0153186439141795,781,0.0150307963709041
780,0.014461212792033,780,0.012336237178151,780,0.0122375775364073,780,0.0181247697908498,780,0.017489639986607,780,0.0131254417614905,780,0.0109856034980324,780,0.0131146363955968,780,0.0163662134821948,780,0.0158490261694686,780,0.0148419146702226
779,0.0146308930115173,779,0.0132748234760972,779,0.0125648248705022,779,0.0184400634911023,779,0.0177732434885373,779,0.0135410520195616,779,0.0118474458210394,779,0.0133019941620082,779,0.0170738434089875,779,0.015652005864231,779,0.0153037884783983
778,0.0141629675959722,778,0.0135657021654213,778,0.0128184339695658,778,0.0183210792408965,778,0.0176161603408598,778,0.0138404737334401,778,0.0115339231896325,778,0.0133150196122514,778,0.0166279161783977,778,0.0159666098844323,778,0.0157829848825515
777,0.0148137903802598,777,0.0127548245425452,777,0.0128652272364421,777,0.0181320029429189,777,0.0180999404838801,777,0.0146380949795503,777,0.0117291900918609,777,0.0131205326236611,777,0.0169431743707393,777,0.0165087550794836,777,0.0154914494259427
776,0.0146220045018763,776,0.0130718711282556,776,0.0119596137099362,776,0.0186594299307825,776,0.0177093356615843,776,0.0141417333292494,776,0.0117026760763084,776,0.0132466403563835,776,0.0174483280500085,776,0.0160225800671475,776,0.0156311548581719
775,0.0144271990689433,775,0.0136020523330285,775,0.0128478158193928,775,0.0183613941290829,775,0.017806819089749,775,0.014161389699135,775,0.0113372560863803,775,0.0133863729133045,775,0.0169938059764727,775,0.0168240343859379,775,0.015375415666954
774,0.0145348424923558,774,0.0130027566328304,774,0.0133428868464324,774,0.0190807782919327,774,0.0179010334115905,774,0.0137528538855079,774,0.0121023131228852,774,0.0137847573280147,774,0.0171893623793104,774,0.0166654650183345,774,0.0156324429221994
773,0.015009894779022,773,0.0127675403509872,773,0.0137486857696371,773,0.0186552955239575,773,0.0179629999772136,773,0.0143949808156052,773,0.0115531694575836,773,0.0139376805661318,773,0.0173896141922459,773,0.0164854699091161,773,0.016072486629749
772,0.0147572258953016,772,0.0131954563748192,772,0.0130248688738076,772,0.0191895814898883,772,0.0184187811178747,772,0.0144235329179436,772,0.0122421838171016,772,0.0138084058644169,772,0.017589527088537,772,0.0172885878142031,772,0.0157057078519081
771,0.0150725489724754,771,0.0135895791552691,771,0.0131619685565996,771,0.0186603757156533,771,0.0186806430292822,771,0.0145933590369934,771,0.0122303087650932,771,0.0141976292844904,771,0.0173580106152848,771,0.0163632566829705,771,0.0159999923834607
770,0.0149822955001252,770,0.0136483424390265,770,0.0132294004479932,770,0.0190285505375191,770,0.0184130555812822,770,0.0140350695783065,770,0.0126709948305391,770,0.0142921606333042,770,0.0176487802131088,770,0.0170615393527689,770,0.0162339567268884
769,0.0149187970233721,769,0.0133809269058346,769,0.0137313457682491,769,0.019606299271357,769,0.0185595936557155,769,0.0149549123179944,769,0.0128770130021885,769,0.0141609617958961,769,0.0180962971723965,769,0.0172142743432401,769,0.0164224502597597
768,0.0151230969666177,768,0.0135231862119808,768,0.0137573693895109,768,0.0190676058113029,768,0.0190281178117762,768,0.0142468450761489,768,0.0122020336030045,768,0.0140970752242381,768,0.0179095037221148,768,0.0171416969826809,768,0.0165094810806151
767,0.0149604852718761,767,0.0133083466893482,767,0.0134114414460031,767,0.019428844197596,767,0.0188295151667567,767,0.0149082952164726,767,0.0120288551260718,767,0.0141723281188178,767,0.0180534703131922,767,0.0169384372125339,767,0.0167816018559672
766,0.0155944198068689,766,0.0137101593103108,766,0.0132325494823406,766,0.019228678306052,766,0.0186778325719749,766,0.0150851452180903,766,0.0121103782903514,766,0.0142597116456446,766,0.0180523099718635,766,0.01722157314604,766,0.0165067653048258
765,0.0155838211548968,765,0.0137856391147338,765,0.013398706770926,765,0.0193178700984985,765,0.0188761495617576,765,0.0147367391563762,765,0.0126487140424972,765,0.0145567651963994,765,0.0183562634264417,765,0.0175908209739799,765,0.0167888664845261
764,0.0162393042678791,764,0.0144497853825617,764,0.0143066337171349,764,0.0199732986024153,764,0.0194043733250788,764,0.0155741886803775,764,0.01310906039836,764,0.0148002913679721,764,0.018651917769817,764,0.0177552566639494,764,0.0171160621643951
763,0.0161230705534496,763,0.0145787960858472,763,0.0147480937785711,763,0.0204762383937376,763,0.019242099201113,763,0.0159552770691581,763,0.0132809620875337,763,0.0145476908293605,763,0.0185611335809461,763,0.0180107016409528,763,0.0169095847283513
762,0.0160179603739682,762,0.0147981219229892,762,0.0147769101430478,762,0.0201346803019856,762,0.0199173047905275,762,0.0155323878261661,762,0.0132530454502688,762,0.0155402218262459,762,0.018662672630343,762,0.0179748709422893,762,0.0170836707502352
761,0.015884386547275,761,0.014577296986245,761,0.0146420842251382,761,0.0198710191323777,761,0.0197373658215113,761,0.0156005912929939,761,0.0133171816612636,761,0.0153022600598647,761,0.0186712388781438,761,0.0181661461266664,761,0.0171070957206559
760,0.0162355152998758,760,0.0145937605958734,760,0.0146427535652361,760,0.020169903262677,760,0.0198164203213627,760,0.0157627718130232,760,0.0133720639416465,760,0.015289443007357,760,0.0190366642250321,760,0.0178102981558822,760,0.0171253249913655
